1.1935,0,14153947,0,12321,0,1,-2,-2,6703822,300,1,-256650,8514446,0,45530,0,-902740,1,84,51702,3466595,7950738,8196611
1.1939,0,14154351,1,12443,2,-2,1,0,6684723,303,0,-257875,8502930,-1,45742,1,-896714,0,81,51834,3467386,7957602,8188468
1.1943,-1,14154699,-1,12565,0,0,1,1,6665614,303,-1,-259107,8491410,0,45949,-2,-890716,0,81,51963,3468173,7964459,8180318
1.1947,0,14154995,1,12691,1,1,-1,-1,6646504,305,0,-260343,8479893,0,46161,1,-884755,1,84,52095,3468952,7971303,8172165
1.1952,0,14155290,0,12846,2,-1,0,0,6622602,307,-1,-261894,8465493,-1,46424,-2,-877344,1,83,52255,3469915,7979853,8161971
1.1956,-1,14155466,1,12973,0,1,-2,-1,6603476,309,-1,-263145,8453966,0,46640,-2,-871454,0,82,52386,3470682,7986684,8153809
1.1960,1,14155586,0,13100,0,-2,-2,-2,6584344,308,0,-264398,8442442,-1,46850,1,-865595,0,81,52519,3471444,7993506,8145644
1.1964,1,14155657,-1,13228,1,-2,1,1,6565207,311,0,-265653,8430915,0,47068,0,-859768,0,84,52650,3472197,8000323,8137474
1.1968,0,14155673,-1,13357,1,0,-1,-2,6546068,312,-1,-266916,8419391,0,47282,-1,-853976,0,81,52783,3472945,8007130,8129307
1.1972,-1,14155631,0,13487,0,0,-1,1,6526926,315,0,-268184,8407862,-1,47499,1,-848213,0,83,52912,3473685,8013929,8121135
1.1976,1,14155540,0,13622,2,0,-2,1,6507777,318,1,-269458,8396328,0,47716,0,-842481,0,83,53047,3474419,8020723,8112953
1.1980,0,14155395,-1,13756,0,-1,0,0,6488626,318,1,-270738,8384799,0,47932,1,-836779,1,84,53178,3475150,8027506,8104775
1.1984,0,14155199,-1,13889,1,0,0,0,6469471,322,-1,-272023,8373267,1,48150,0,-831112,0,84,53309,3475874,8034284,8096591
1.1988,0,14154944,-1,14027,2,-2,-1,-2,6450317,322,1,-273312,8361734,-1,48369,1,-825473,1,84,53445,3476593,8041050,8088405
1.1992,-1,14154639,0,14163,1,1,-1,1,6431156,322,0,-274606,8350199,1,48591,-2,-819865,0,84,53578,3477301,8047815,8080214
1.1997,0,14154185,1,14336,0,0,-1,0,6407206,326,1,-276232,8335778,0,48869,1,-812902,0,84,53742,3478182,8056253,8069973
1.2001,-1,14153757,1,14476,3,-2,-1,1,6388045,326,-1,-277535,8324246,-1,49092,1,-807368,-1,84,53876,3478879,8062995,8061778
1.2005,-1,14153278,0,14617,2,0,-2,-2,6368879,329,-1,-278847,8312706,0,49315,0,-801859,0,84,54013,3479574,8069730,8053577
1.2009,0,14152745,0,14761,1,1,-2,0,6349720,330,0,-280166,8301170,0,49540,1,-796388,-1,82,54145,3480260,8076460,8045376
1.2013,0,14152163,0,14904,2,1,0,-1,6330552,332,0,-281487,8289630,0,49765,-1,-790939,0,81,54281,3480939,8083180,8037168
1.2017,1,14151523,1,15047,2,0,1,-1,6311392,336,0,-282814,8278091,-1,49991,1,-785529,-1,81,54414,3481613,8089888,8028960
1.2021,0,14150830,0,15194,3,-2,0,0,6292225,336,0,-284147,8266546,0,50217,-2,-780144,0,82,54550,3482277,8096594,8020746
1.2025,-1,14150084,-1,15342,3,-2,-1,-2,6273065,340,0,-285486,8255010,-1,50444,-1,-774790,0,82,54684,3482939,8103287,8012533
1.2029,1,14149284,1,15491,3,-1,0,-1,6253897,341,-1,-286829,8243465,1,50672,0,-769465,0,81,54822,3483595,8109973,8004314
1.2033,0,14148433,0,15641,0,-1,1,0,6234741,340,-1,-288178,8231926,0,50902,1,-764172,0,82,54957,3484246,8116653,7996095
1.2037,-1,14147526,-1,15793,1,-1,1,-1,6215586,344,0,-289531,8220383,0,51133,-2,-758908,-1,83,55091,3484886,8123321,7987872
1.2042,0,14146318,-1,15986,1,0,0,1,6191636,348,0,-291232,8205954,0,51423,-1,-752371,1,81,55263,3485685,8131649,7977589
1.2046,1,14145294,-1,16141,2,0,-2,0,6172485,349,0,-292598,8194408,0,51656,0,-747172,-1,84,55398,3486314,8138300,7969361
1.2050,0,14144212,1,16296,0,-2,-1,1,6153330,348,-1,-293972,8182863,0,51891,0,-742006,-1,81,55535,3486934,8144945,7961127
1.2054,1,14143083,1,16452,0,-1,-1,-1,6134186,351,0,-295348,8171322,-1,52125,0,-736867,0,84,55673,3487554,8151581,7952890
1.2058,1,14141895,1,16613,2,-1,1,0,6115041,352,-1,-296730,8159775,-1,52362,0,-731757,1,83,55811,3488163,8158207,7944652
1.2062,0,14140659,-1,16775,1,1,-1,1,6095904,355,0,-298119,8148231,0,52595,-2,-726678,0,84,55948,3488771,8164828,7936414
1.2066,0,14139365,1,16934,3,-1,1,1,6076772,357,1,-299514,8136688,0,52836,0,-721628,0,84,56086,3489367,8171437,7928173
1.2070,1,14138019,0,17100,2,-2,-2,-2,6057638,360,0,-300916,8125142,-1,53071,-2,-716608,-1,82,56226,3489959,8178037,7919924
1.2074,0,14136621,0,17263,0,-1,0,1,6038516,362,1,-302319,8113601,-1,53311,-1,-711614,1,81,56365,3490549,8184631,7911678
1.2078,-1,14135168,0,17430,1,-2,-1,0,6019392,364,1,-303729,8102051,1,53554,-2,-706648,0,83,56501,3491127,8191216,7903424
1.2083,1,14133280,0,17641,2,-1,-2,0,5995500,365,1,-305502,8087623,0,53854,-2,-700483,0,83,56676,3491846,8199436,7893107
1.2087,-1,14131708,0,17809,4,-1,0,-1,5976395,368,-1,-306924,8076081,1,54098,-1,-695585,0,81,56814,3492412,8205999,7884853
1.2091,0,14130085,0,17982,3,1,-2,-1,5957292,369,1,-308356,8064534,0,54338,0,-690711,-1,81,56957,3492971,8212560,7876592
1.2095,-1,14128406,-1,18155,3,-2,0,0,5938198,372,1,-309789,8052992,-1,54583,-1,-685867,0,83,57097,3493527,8219106,7868333
1.2099,0,14126674,0,18328,3,0,-2,-2,5919108,375,1,-311231,8041444,0,54829,0,-681054,0,83,57236,3494075,8225647,7860068
1.2103,0,14124889,1,18506,1,-2,-1,-2,5900029,376,0,-312674,8029903,-1,55076,1,-676265,-1,84,57377,3494615,8232179,7851801
1.2107,0,14123052,1,18681,1,0,-2,-1,5880955,379,0,-314129,8018358,-1,55322,1,-671504,0,82,57518,3495151,8238701,7843532
1.2111,1,14121164,1,18861,4,-2,1,-2,5861896,381,-1,-315587,8006816,-1,55571,-1,-666774,0,81,57656,3495681,8245212,7835262
1.2115,-1,14119220,-1,19042,2,-2,1,0,5842834,382,-1,-317051,7995271,0,55820,1,-662066,-1,82,57799,3496205,8251719,7826988
1.2119,1,14117226,1,19222,4,-1,-1,0,5823789,382,1,-318517,7983731,0,56072,1,-657393,0,84,57941,3496726,8258215,7818713
1.2123,0,14115174,0,19408,3,-2,-1,-1,5804752,387,0,-319993,7972190,-1,56321,-2,-652744,0,82,58083,3497237,8264703,7810438
1.2128,0,14112540,0,19638,4,-1,-1,-2,5780964,388,0,-321847,7957762,1,56639,1,-646968,1,82,58262,3497867,8272800,7800084
1.2132,1,14110372,1,19828,2,0,0,-1,5761950,391,0,-323335,7946223,1,56893,1,-642380,1,81,58403,3498363,8279267,7791801
1.2136,0,14108151,1,20015,4,-2,-2,1,5742941,393,0,-324826,7934682,0,57147,0,-637816,-1,84,58546,3498856,8285725,7783516
1.2140,0,14105875,0,20206,3,-1,-2,-2,5723948,393,1,-326326,7923142,1,57401,-2,-633285,0,83,58687,3499342,8292174,7775228
1.2144,1,14103549,0,20400,2,0,1,1,5704957,395,0,-327833,7911605,0,57657,1,-628774,1,82,58833,3499820,8298617,7766939
1.2148,1,14101168,1,20593,1,1,-1,-2,5685983,397,0,-329345,7900066,0,57915,-1,-624297,1,83,58974,3500293,8305049,7758650
1.2152,0,14098739,0,20790,4,1,-2,1,5667021,402,0,-330864,7888532,1,58173,0,-619841,-1,82,59119,3500759,8311467,7750357
1.2156,0,14096250,-1,20987,3,0,-1,-2,5648068,405,1,-332386,7876994,-1,58434,0,-615412,-1,84,59264,3501220,8317882,7742058
1.2160,0,14093713,-1,21186,5,-1,-2,-2,5629127,404,0,-333915,7865463,0,58695,1,-611011,-1,83,59408,3501674,8324289,7733764
1.2164,-1,14091121,-1,21388,5,-1,1,1,5610196,408,-1,-335451,7853926,0,58954,0,-606634,0,82,59552,3502120,8330684,7725459
1.2168,-1,14088479,0,21590,5,0,0,-1,5591283,408,0,-336993,7842396,0,59219,-2,-602286,1,81,59696,3502565,8337070,7717160
1.2173,1,14085101,-1,21849,2,-1,0,-2,5567650,411,-1,-338928,7827977,0,59548,-2,-596887,0,84,59876,3503106,8345042,7706777
1.2177,1,14082340,0,22053,3,0,0,1,5548767,414,-1,-340481,7816448,1,59812,-1,-592595,0,83,60025,3503537,8351406,7698473
1.2181,-1,14079523,1,22263,3,0,-1,1,5529896,418,0,-342043,7804923,0,60078,-1,-588331,0,83,60171,3503956,8357762,7690165
1.2185,0,14076657,-1,22473,4,0,0,1,5511033,418,0,-343611,7793393,0,60347,-2,-584093,0,83,60314,3504373,8364108,7681854
1.2189,0,14073738,0,22685,5,-2,-1,-2,5492192,421,0,-345184,7781865,1,60613,1,-579876,0,82,60463,3504782,8370444,7673546
1.2193,1,14070765,0,22901,2,-2,0,-2,5473356,424,-1,-346763,7770338,0,60883,-2,-575687,-1,84,60609,3505186,8376776,7665229
1.2197,0,14067742,-1,23119,2,-2,1,-1,5454541,426,1,-348350,7758819,1,61153,-1,-571527,1,83,60754,3505584,8383095,7656915
1.2201,1,14064664,0,23335,3,-2,1,-2,5435737,426,0,-349939,7747291,0,61425,0,-567387,1,82,60902,3505975,8389404,7648597
1.2205,0,14061535,0,23554,3,1,-2,-1,5416955,431,-1,-351539,7735775,0,61697,0,-563275,0,82,61049,3506357,8395702,7640280
1.2209,1,14058352,1,23779,5,-1,-1,-1,5398178,431,1,-353142,7724253,0,61971,-1,-559185,-1,81,61195,3506739,8401994,7631958
1.2213,1,14055121,0,24001,4,1,0,-2,5379426,433,1,-354752,7712733,1,62246,1,-555124,0,82,61344,3507109,8408278,7623637
1.2218,0,14051003,-1,24282,3,-1,-2,-1,5356008,437,0,-356772,7698342,1,62588,-1,-550080,0,81,61532,3507565,8416115,7613231
1.2222,0,14047650,1,24512,3,0,0,0,5337284,441,1,-358395,7686825,2,62864,-2,-546072,1,81,61679,3507924,8422375,7604905
1.2226,1,14044250,0,24743,3,-1,-2,1,5318584,441,0,-360025,7675311,0,63144,0,-542087,0,81,61826,3508277,8428626,7596577
1.2230,1,14040793,-1,24973,6,0,-2,-1,5299896,444,1,-361662,7663801,0,63423,0,-538131,0,81,61978,3508621,8434865,7588247
1.2234,0,14037283,-1,25210,6,-1,1,-1,5281232,447,-1,-363305,7652293,1,63702,-1,-534197,0,81,62125,3508962,8441096,7579915
1.2238,1,14033723,1,25446,5,1,-1,0,5262586,451,1,-364957,7640789,2,63983,0,-530288,0,82,62276,3509294,8447319,7571584
1.2242,0,14030112,0,25685,4,0,0,-1,5243950,450,0,-366609,7629281,0,64264,-2,-526398,1,81,62425,3509623,8453533,7563251
1.2246,0,14026447,1,25925,6,-1,0,-1,5225338,456,0,-368272,7617778,0,64548,-2,-522539,0,84,62575,3509943,8459734,7554916
1.2250,-1,14022732,1,26167,6,1,-2,-1,5206738,455,0,-369940,7606275,1,64832,-2,-518700,0,82,62726,3510258,8465928,7546578
1.2254,0,14018963,-1,26411,4,-2,0,-2,5188165,458,1,-371614,7594775,0,65120,-1,-514885,0,81,62875,3510568,8472107,7538242
1.2259,-1,14014178,1,26722,3,-1,-2,1,5164965,463,1,-373716,7580401,0,65478,1,-510150,0,81,63065,3510944,8479825,7527813
1.2263,1,14010296,0,26972,5,1,-1,-1,5146432,465,1,-375407,7568908,0,65765,-2,-506387,0,82,63218,3511240,8485985,7519473
1.2267,0,14006359,-1,27223,5,1,-1,-2,5127923,466,0,-377103,7557416,2,66053,-1,-502650,0,83,63368,3511528,8492137,7511130
1.2271,-1,14002369,-1,27477,4,-2,-1,-1,5109425,469,-1,-378802,7545924,0,66346,1,-498937,-1,81,63520,3511808,8498278,7502785
1.2275,-1,13998332,-1,27730,4,-1,-2,0,5090953,472,0,-380511,7534435,0,66637,-2,-495242,1,83,63673,3512085,8504407,7494443
1.2279,0,13994239,0,27988,6,1,-2,1,5072494,475,0,-382228,7522950,1,66928,0,-491575,0,83,63827,3512354,8510530,7486093
1.2283,0,13990098,0,28249,6,-1,-2,1,5054063,476,-1,-383947,7511467,2,67222,1,-487931,0,82,63980,3512617,8516639,7477746
1.2287,0,13985900,-1,28512,4,-2,1,-2,5035649,479,0,-385675,7499981,0,67517,0,-484305,-1,81,64132,3512874,8522744,7469394
1.2291,1,13981657,0,28778,6,-1,0,1,5017257,482,0,-387409,7488502,0,67812,-2,-480707,0,83,64283,3513126,8528834,7461048
1.2295,0,13977358,-1,29043,5,-2,1,-1,4998884,486,0,-389151,7477027,1,68109,1,-477127,0,84,64437,3513370,8534918,7452692
1.2299,0,13973010,-1,29316,7,-1,1,-1,4980541,488,0,-390899,7465553,0,68408,-1,-473575,-1,81,64592,3513606,8540986,7444341
1.2304,1,13967502,-1,29654,7,-1,-1,1,4957635,492,0,-393090,7451214,0,68783,0,-469161,1,83,64785,3513896,8548561,7433899
1.2308,-1,13963034,0,29929,5,-2,-1,0,4939334,494,-1,-394854,7439742,1,69080,-2,-465657,0,82,64941,3514121,8554611,7425544
1.2312,1,13958521,0,30206,5,-2,-2,1,4921059,495,0,-396623,7428278,0,69382,0,-462173,0,84,65093,3514338,8560649,7417188
1.2316,-1,13953952,0,30487,6,1,1,-1,4902806,500,0,-398397,7416812,2,69685,-1,-458712,-1,84,65250,3514552,8566677,7408830
1.2320,1,13949333,0,30768,8,-1,-2,1,4884577,501,0,-400183,7405354,1,69992,-1,-455277,0,84,65403,3514757,8572697,7400471
1.2324,1,13944666,1,31053,7,-2,-1,-1,4866372,505,0,-401970,7393896,0,70297,1,-451861,0,84,65559,3514956,8578703,7392114
1.2328,0,13939943,0,31337,5,1,-1,-1,4848183,508,1,-403768,7382440,0,70603,-2,-448465,1,81,65715,3515148,8584700,7383753
1.2332,-1,13935174,0,31628,7,1,-1,0,4830025,508,0,-405568,7370991,1,70910,-1,-445090,1,83,65873,3515334,8590688,7375392
1.2336,1,13930352,-1,31918,8,1,0,-2,4811888,510,-1,-407377,7359539,1,71220,1,-441739,1,82,66028,3515516,8596667,7367027
1.2340,0,13925480,0,32214,5,-1,1,-2,4793776,514,1,-409195,7348091,1,71528,-2,-438410,0,81,66184,3515691,8602631,7358665
1.2344,0,13920554,0,32508,6,-1,1,1,4775689,515,-1,-411017,7336649,0,71839,-1,-435102,1,81,66344,3515860,8608590,7350301
1.2349,1,13914327,-1,32883,6,1,-1,-2,4753115,522,0,-413303,7322349,0,72231,-1,-430996,0,83,66540,3516061,8616017,7339843
1.2353,0,13909289,0,33187,7,0,1,1,4735085,522,0,-415141,7310912,0,72543,1,-427735,0,84,66696,3516212,8621952,7331478
1.2357,-1,13904201,1,33489,7,-1,1,1,4717076,525,1,-416988,7299478,2,72860,0,-424492,0,82,66853,3516361,8627874,7323112
1.2361,0,13899060,-1,33799,6,-2,1,1,4699099,530,0,-418840,7288049,2,73176,0,-421276,1,81,67014,3516502,8633786,7314744
1.2365,-1,13893871,1,34106,6,-1,-1,0,4681140,533,0,-420700,7276619,1,73494,1,-418074,1,82,67173,3516639,8639689,7306372
1.2369,-1,13888630,-1,34422,7,1,-2,-1,4663210,533,-1,-422565,7265195,0,73811,1,-414900,1,83,67330,3516767,8645579,7298006
1.2373,-1,13883339,0,34735,10,-1,1,0,4645304,535,1,-424435,7253773,0,74131,1,-411742,0,84,67489,3516888,8651460,7289634
1.2377,0,13878001,-1,35055,9,-2,-1,-2,4627431,539,1,-426317,7242357,0,74454,0,-408603,-1,82,67647,3517007,8657330,7281267
1.2381,0,13872605,0,35375,8,-1,0,0,4609579,541,1,-428201,7230941,2,74774,1,-405489,-1,81,67807,3517118,8663189,7272892
1.2385,1,13867166,-1,35697,10,-2,-2,0,4591756,545,0,-430098,7219529,2,75099,1,-402390,0,83,67968,3517222,8669037,7264521
1.2389,0,13861676,0,36025,10,-2,0,-1,4573965,550,-1,-431996,7208124,1,75424,1,-399318,1,84,68129,3517318,8674873,7256152
1.2394,1,13854739,0,36433,8,0,-1,-2,4551751,550,0,-434384,7193865,3,75832,0,-395500,1,81,68331,3517430,8682158,7245684
1.2398,0,13849135,0,36768,9,-2,1,-2,4534021,555,1,-436297,7182467,1,76157,0,-392468,-1,82,68490,3517513,8687968,7237308
1.2402,0,13843480,0,37102,11,0,0,-1,4516308,559,1,-438222,7171068,1,76487,1,-389456,1,82,68652,3517590,8693774,7228933
1.2406,0,13837777,1,37440,8,0,0,0,4498632,560,0,-440151,7159677,0,76818,-2,-386466,1,84,68814,3517662,8699566,7220560
1.2410,0,13832022,1,37781,9,-2,1,1,4480980,565,0,-442092,7148288,0,77148,-2,-383493,1,83,68976,3517728,8705348,7212182
1.2414,1,13826216,0,38125,8,-1,1,0,4463360,565,1,-444033,7136904,3,77480,-2,-380542,0,83,69135,3517787,8711118,7203808
1.2418,1,13820366,1,38470,11,0,1,1,4445767,571,0,-445988,7125523,2,77812,0,-377609,0,83,69299,3517839,8716877,7195434
1.2422,1,13814460,0,38819,11,-1,-2,-1,4428199,571,0,-447945,7114145,3,78150,-1,-374695,0,81,69460,3517883,8722626,7187055
1.2426,0,13808506,1,39171,9,-1,0,1,4410667,577,0,-449910,7102770,2,78484,1,-371804,-1,83,69625,3517922,8728363,7178681
1.2430,-1,13802506,1,39526,10,0,-2,1,4393157,577,0,-451885,7091399,1,78822,1,-368929,0,84,69787,3517957,8734089,7170300
1.2435,1,13794932,0,39973,9,-1,-1,0,4371316,581,1,-454363,7077192,2,79245,-2,-365362,-1,82,69991,3517989,8741234,7159831
1.2439,0,13788821,0,40336,10,-1,-1,-2,4353880,587,-1,-456352,7065832,2,79586,-1,-362528,0,84,70157,3518009,8746934,7151453
1.2443,0,13782655,1,40700,12,0,0,1,4336463,588,0,-458348,7054472,1,79927,-2,-359718,0,83,70320,3518022,8752627,7143073
1.2447,0,13776442,-1,41069,10,0,0,0,4319086,592,1,-460350,7043118,2,80270,-1,-356921,0,83,70484,3518027,8758307,7134696
1.2451,1,13770180,0,41439,13,0,-1,-1,4301734,596,-1,-462364,7031769,1,80615,0,-354145,0,84,70648,3518031,8763976,7126318
1.2455,1,13763872,-1,41814,12,-1,1,-1,4284416,599,-1,-464381,7020422,3,80958,-1,-351390,1,83,70815,3518024,8769633,7117939
1.2459,0,13757510,1,42192,12,0,0,-2,4267123,599,0,-466409,7009082,2,81308,-2,-348651,1,84,70978,3518012,8775282,7109558
1.2463,0,13751104,1,42570,11,0,0,-1,4249867,603,0,-468440,6997746,0,81653,1,-345929,0,83,71144,3517994,8780914,7101179
1.2467,0,13744646,-1,42953,10,0,-1,-2,4232639,607,0,-470482,6986410,1,82005,-2,-343226,0,83,71311,3517969,8786539,7092798
1.2471,1,13738142,-1,43341,10,1,1,0,4215444,611,0,-472532,6975081,0,82356,-1,-340543,1,82,71476,3517939,8792153,7084422
1.2475,0,13731587,0,43730,11,0,-2,0,4198284,613,0,-474587,6963760,2,82707,1,-337878,-1,81,71642,3517902,8797753,7076043
1.2480,-1,13723321,0,44221,12,-1,1,-1,4176868,616,0,-477168,6949605,0,83148,-2,-334571,1,81,71851,3517843,8804743,7065564
1.2484,0,13716658,0,44621,11,1,0,1,4159777,622,0,-479240,6938295,3,83503,-1,-331944,0,82,72018,3517792,8810317,7057188
1.2488,-1,13709947,0,45021,11,0,-1,-2,4142715,624,0,-481317,6926982,3,83857,-1,-329337,-1,83,72187,3517735,8815885,7048806
1.2492,0,13703184,0,45425,12,0,1,-2,4125688,628,0,-483404,6915675,2,84215,-1,-326746,-1,81,72356,3517674,8821436,7040427
1.2496,1,13696376,0,45829,14,-1,-1,-1,4108689,630,-1,-485502,6904374,2,84575,0,-324175,1,81,72523,3517603,8826981,7032046
1.2500,-1,13689517,1,46240,15,0,0,-2,4091728,633,1,-487602,6893076,3,84936,0,-321619,1,83,72691,3517524,8832512,7023666
1.2504,0,13682614,0,46656,15,0,-2,-2,4074796,639,0,-489712,6881787,3,85298,-1,-319080,0,82,72860,3517445,8838029,7015290
1.2508,0,13675656,0,47070,14,-1,0,1,4057897,641,1,-491832,6870498,3,85660,-1,-316561,-1,83,73030,3517356,8843539,7006908
1.2512,-1,13668657,0,47493,14,1,-1,-1,4041035,642,1,-493956,6859215,1,86023,-2,-314055,-1,81,73199,3517261,8849036,6998529
1.2516,0,13661603,1,47917,16,-2,0,-1,4024198,649,1,-496087,6847932,4,86390,-1,-311571,0,83,73368,3517157,8854522,6990149
1.2520,-1,13654509,-1,48343,15,1,1,0,4007404,651,0,-498230,6836662,3,86754,1,-309102,1,81,73538,3517050,8859994,6981773
1.2525,-1,13645565,-1,48882,13,1,0,-2,3986450,654,0,-500914,6822574,1,87216,-2,-306036,1,83,73747,3516906,8866819,6971296
1.2529,-1,13638360,0,49319,14,1,0,1,3969728,659,0,-503072,6811309,3,87585,-1,-303605,1,83,73919,3516783,8872268,6962919
1.2533,0,13631111,0,49757,14,-2,1,-2,3953041,661,0,-505238,6800053,3,87955,-1,-301193,-1,83,74091,3516656,8877705,6954540
1.2537,0,13623807,0,50198,15,-1,-1,1,3936384,664,0,-507412,6788801,1,88331,0,-298796,0,81,74262,3516522,8883129,6946162
1.2541,1,13616460,-1,50646,14,-2,-1,0,3919768,669,0,-509591,6777553,4,88704,-1,-296414,0,81,74432,3516383,8888541,6937786
1.2545,0,13609064,0,51096,18,0,1,0,3903177,673,0,-511781,6766306,4,89077,1,-294049,0,84,74604,3516236,8893942,6929405
1.2549,0,13601622,1,51548,18,-2,-1,1,3886630,677,1,-513975,6755069,2,89455,-2,-291700,0,83,74776,3516082,8899332,6921030
1.2553,0,13594130,0,52004,17,-2,-1,-1,3870111,680,1,-516180,6743831,4,89832,-1,-289368,0,82,74947,3515923,8904709,6912652
1.2557,1,13586592,-1,52464,16,1,0,-2,3853632,684,1,-518392,6732605,3,90214,0,-287052,0,83,75121,3515756,8910076,6904278
1.2561,0,13579010,0,52930,18,0,-1,-2,3837182,688,0,-520610,6721379,1,90593,-2,-284748,1,83,75293,3515584,8915431,6895901
1.2565,0,13571377,1,53400,17,-1,-1,-1,3820771,689,0,-522836,6710163,2,90977,1,-282464,-1,83,75468,3515407,8920769,6887528
1.2570,1,13561772,0,53988,19,-1,0,0,3800311,693,0,-525633,6696149,3,91454,-2,-279634,-1,81,75681,3515177,8927432,6877059
1.2574,-1,13554035,0,54466,16,0,-1,0,3783976,698,1,-527878,6684941,4,91839,-2,-277384,-1,84,75855,3514983,8932746,6868681
1.2578,1,13546254,-1,54948,20,1,-1,-1,3767680,700,0,-530132,6673739,1,92227,-1,-275153,-1,83,76032,3514786,8938050,6860311
1.2582,-1,13538420,-1,55432,19,1,-1,0,3751418,707,0,-532394,6662542,2,92614,1,-272933,1,82,76204,3514580,8943345,6851933
1.2586,0,13530548,0,55920,20,0,0,0,3735197,709,1,-534660,6651350,1,93007,-2,-270733,0,81,76380,3514371,8948621,6843564
1.2590,0,13522625,0,56412,19,0,-1,-1,3719011,713,0,-536938,6640168,4,93398,-2,-268548,-1,83,76556,3514151,8953890,6835194
1.2594,0,13514652,0,56908,21,-2,-1,-1,3702858,717,1,-539222,6628987,5,93790,-1,-266374,1,82,76729,3513930,8959146,6826818
1.2598,-1,13506638,0,57410,21,0,1,1,3686743,720,0,-541514,6617810,2,94183,-2,-264221,0,81,76904,3513701,8964389,6818449
1.2602,1,13498575,1,57913,22,1,-1,0,3670662,724,0,-543815,6606641,2,94579,-2,-262077,1,82,77082,3513463,8969620,6810078
1.2606,-1,13490467,0,58420,20,1,-2,-2,3654622,727,0,-546124,6595478,4,94975,1,-259952,-1,82,77257,3513220,8974839,6801709
1.2611,-1,13480268,1,59063,21,0,0,-1,3634619,733,1,-549022,6581529,5,95473,0,-257319,0,81,77478,3512910,8981349,6791246
1.2615,0,13472056,-1,59580,21,0,0,-2,3618662,735,1,-551348,6570381,3,95873,0,-255224,0,81,77656,3512655,8986540,6782878
1.2619,1,13463801,0,60102,21,0,-1,0,3602740,740,0,-553683,6559235,5,96274,-1,-253147,1,83,77830,3512390,8991721,6774511
1.2623,0,13455498,0,60629,21,1,-2,-1,3586854,745,0,-556030,6548091,4,96675,1,-251087,-1,84,78007,3512121,8996889,6766146
1.2627,0,13447150,0,61157,21,-2,0,-2,3571008,748,1,-558378,6536960,3,97082,1,-249039,0,82,78188,3511849,9002044,6757779
1.2631,0,13438754,1,61695,24,0,-2,1,3555197,750,0,-560741,6525828,3,97486,-1,-247007,0,81,78365,3511567,9007188,6749413
1.2635,-1,13430316,0,62231,22,-1,0,-2,3539425,756,0,-563105,6514708,4,97895,0,-244987,-1,83,78543,3511279,9012318,6741051
1.2639,-1,13421831,-1,62775,22,-2,1,1,3523687,760,-1,-565484,6503587,4,98304,-2,-242982,0,83,78723,3510984,9017438,6732685
1.2643,0,13413301,0,63324,23,0,-2,0,3507994,762,1,-567868,6492479,4,98715,1,-240991,0,84,78901,3510685,9022546,6724327
1.2647,0,13404723,1,63874,25,0,-1,0,3492332,767,1,-570259,6481372,3,99124,1,-239017,-1,83,79079,3510381,9027641,6715964
1.2651,0,13396106,0,64431,23,0,1,-1,3476713,771,1,-572659,6470271,4,99536,-2,-237056,1,82,79259,3510067,9032723,6707605
1.2656,-1,13385267,1,65130,25,1,0,-1,3457242,774,1,-575671,6456406,3,100056,-2,-234625,1,81,79482,3509667,9039057,6697153
1.2660,0,13376543,1,65697,26,0,-1,0,3441706,780,1,-578093,6445320,6,100474,-2,-232694,0,81,79663,3509341,9044111,6688794
1.2664,-1,13367779,-1,66270,24,1,-2,-2,3426212,784,0,-580521,6434242,4,100891,1,-230779,0,81,79843,3509010,9049152,6680439
1.2668,0,13358967,1,66844,25,-1,-1,1,3410752,786,-1,-582958,6423165,3,101312,-2,-228873,0,81,80026,3508670,9054185,6672081
1.2672,1,13350114,1,67424,27,0,-1,-1,3395333,790,0,-585400,6412098,3,101730,1,-226986,1,84,80204,3508324,9059198,6663727
1.2676,1,13341211,1,68006,27,-1,1,1,3379950,794,-1,-587855,6401032,4,102153,0,-225112,1,82,80388,3507974,9064207,6655370
1.2680,1,13332269,-1,68598,28,0,1,-1,3364610,799,1,-590313,6389977,6,102578,1,-223249,0,82,80567,3507616,9069198,6647018
1.2684,0,13323280,0,69190,27,-2,-2,-1,3349309,803,0,-592786,6378932,3,103003,-2,-221401,0,83,80750,3507255,9074174,6638670
1.2688,1,13314248,0,69790,26,-1,0,0,3334046,807,0,-595262,6367886,4,103431,-1,-219567,-1,82,80931,3506885,9079142,6630317
1.2692,0,13305171,0,70392,28,-1,-2,1,3318821,811,0,-597747,6356849,6,103861,-1,-217748,-1,84,81117,3506509,9084098,6621969
1.2696,-1,13296049,0,70998,30,0,0,-2,3303635,817,1,-600243,6345818,4,104288,-1,-215936,-1,84,81299,3506124,9089037,6613616
1.2701,0,13284589,-1,71766,31,-2,-1,0,3284709,821,0,-603374,6332039,6,104831,-2,-213695,0,82,81526,3505638,9095199,6603184
1.2705,1,13275370,0,72385,30,-1,-2,-1,3269615,826,-1,-605889,6321022,5,105264,1,-211919,-1,84,81712,3505242,9100109,6594838
1.2709,1,13266105,-1,73007,31,-1,-2,1,3254555,832,-1,-608410,6310009,5,105697,-2,-210154,1,84,81895,3504839,9105010,6586495
1.2713,-1,13256798,-1,73634,32,-1,1,-2,3239543,836,0,-610943,6299009,6,106133,1,-208400,-1,83,82080,3504431,9109900,6578152
