Time (ms),Intensity
154463,1691103792
154524,1824805668
154584,1256705296
154645,1000535879
154705,1262623542
154766,409751243
154826,1769521771
154887,29181465
154948,212296273
155008,2109705628
155069,1487865237
155129,58737222
155190,2085717943
155250,1823734958
155311,596558801
155371,1695165943
155432,755879162
155492,1354993598
155553,673022151
155613,1312221857
155674,1470772456
155734,354438143
155795,231435798
155855,1816039731
155916,1523457299
155976,141120137
156037,1942115420
156098,233996479
156158,1245506385
156219,1984668722
156279,2115894687
156340,2097062017
156400,325152522
156461,1675201020
156521,1142067937
156582,336625467
156642,1836347368
156703,868839511
156763,1899610894
156824,1438833000
156884,2137052654
156945,546475972
157005,647149566
157066,1996930810
157127,1819521833
157187,1123196543
157248,884662620
157308,817275158
157369,695384159
157429,550603662
157490,982941
157550,1033025699
157611,2015158825
157671,1130898107
157732,1653341325
157792,42888941
157853,1257956630
157913,1109280354
157974,1476703391
158034,1925519020
158095,407123942
158155,1058274917
158216,1691507862
158277,129989599
158337,1699221872
158398,1721684582
158458,256007897
158519,451905786
158579,562280098
158640,1156028247
158700,462241147
158761,1333415279
158821,1929741207
158882,1992900269
158942,1032344731
159003,1214178847
159063,1654770649
159124,809966702
159184,614496103
159245,1050220344
159305,515291180
159366,176205575
159427,1479978791
159487,1008717857
159548,1035899597
159608,261964086
159669,1222168855
159729,924193235
159790,929447618
159850,479667137
159911,1448100218
159971,1267563251
160032,1849625364
160092,1010189056
160153,393490020
160213,1300804051
160274,559911127
160334,1376947565
160395,1579155533
160455,1963516932
160516,1971277080
160577,232824436
160637,1726154676
160698,626615213
160758,1417966834
160819,1605425195
160879,1333416174
160940,32511713
161000,1758157875
161061,1828484900
161121,584107194
161182,1128005688
161242,669009437
161303,341739202
161363,1803350299
161424,1564157371
161484,1976933252
161545,307984065
161605,1788302194
161666,2066533756
161727,1874083867
161787,1988057089
161848,1964786783
161908,1894357119
161969,510737851
162029,150770367
162090,2106830649
162150,234364720
162211,701784666
162271,1309353593
162332,809915622
162392,264444269
162453,38630826
162513,1976308674
162574,1263093105
162634,2045113723
162695,787132021
162755,2084338402
162816,1574517663
162877,1610836947
162937,848355866
162998,1981648614
163058,1530908477
163119,1924006063
163179,112908753
163240,2097707839
163300,34851712
163361,140865693
163421,804880347
163482,1810975626
163542,1177896328
163603,389738814
163663,1237861303
163724,1239342728
163784,1161202787
163845,1511439644
163905,1510349409
163966,1882349212
164027,90417975
164087,2081410065
164148,1166591927
164208,973990993
164269,1507136542
164329,1491704369
164390,129961300
164450,1331512554
164511,93152843
164571,2112253748
164632,518691049
164692,770334996
164753,1187282377
164813,318378744
164874,1902050280
164934,37877834
164995,1339802145
165055,839309541
165116,1252042249
165177,1095401471
165237,1548592548
165298,491353518
165358,1978826068
165419,1934573483
165479,2128509751
165540,2129923386
165600,860461150
165661,193535300
165721,579593382
165782,1255855771
165842,804575263
165903,1041852697
165963,2138709106
166024,571080763
166084,2036637284
166145,1825474143
166205,274052639
166266,184186607
166327,1037435872
166387,871297132
166448,666867757
166508,1065131412
166569,17706734
166629,2141135686
166690,817144295
166750,1981629640
166811,570703508
166871,1008601356
166932,990287333
166992,121587287
167053,961062493
167113,1728315917
167174,819859875
167234,1231649352
167295,1059049804
167355,2090184034
167416,1664308886
167477,1762602087
167537,793060153
167598,2120668887
167658,1387907741
167719,2044922512
167779,1302608197
167840,610764245
167900,1356467461
167961,524875874
168021,586039954
168082,1185156708
168142,14494233
168203,1004980635
168263,559860773
168324,2004072363
168384,250367965
168445,1271124421
168506,1112691651
168566,2009727397
168627,531314215
168687,1686897161
168748,303116181
168808,308529020
168869,1004992093
168929,438346153
168990,2134789475
169050,245174879
169111,163879260
169171,1055261530
169232,1877859798
169292,679372011
169353,1046371288
169413,1874981264
169474,805207283
169534,1452498241
169595,1517901004
169656,664984492
169716,2012584324
169777,329542530
169837,451389837
169898,1033900513
169958,622948719
170019,945063380
170079,396558732
170140,350677668
170200,1828501764
170261,90504839
170321,1788957027
170382,1574155259
170442,1298745620
170503,619193747
170563,1245924458
170624,1145087975
170684,1491555559
170745,1533632750
170806,657044607
170866,223569720
170927,714692440
170987,1246197732
171048,803547544
171108,401283463
171169,387082024
171229,532455528
171290,338711527
171350,2025135040
171411,1387230277
171471,1358103581
171532,2108651894
171592,1996519449
171653,313429591
171713,1235815256
171774,1757232069
171834,545198332
171895,1601971356
171956,1522152188
172016,611454155
172077,647551605
172137,1800849878
172198,1518282510
172258,1286410242
172319,1357864224
172379,1074642017
172440,998505066
172500,695201811
172561,763817636
172621,1752896205
172682,2104766162
172742,20266333
172803,1926473329
172863,1349433198
172924,2052419270
172984,24119379
173045,135707894
173106,20651527
173166,358136095
173227,510683808
173287,1215242304
173348,1797732252
173408,145033247
173469,146147167
173529,1593373557
173590,409338751
173650,567126087
173711,1386804498
173771,1830535345
173832,1688568764
173892,1087652841
173953,140142209
174013,40625398
174074,1879645534
174134,1556688574
174195,819183046
174256,136795738
174316,1842275238
174377,1406338229
174437,580556564
174498,15042840
174558,2106560425
174619,2075629467
174679,159813496
174740,772378859
174800,1748741675
174861,284848873
174921,2044660743
174982,451138038
175042,252556762
175103,1962809085
175163,947945622
175224,1092208253
175284,1389266691
175345,1144969389
175406,790846818
175466,46926080
175527,452381967
175587,222571148
175648,943490165
175708,1363964143
175769,915199641
175829,980883464
175890,1915373188
175950,874337490
176011,707928347
176071,1601863502
176132,2031990155
176192,1038773899
176253,838200105
176313,1431348578
176374,180815053
176434,2048813820
176495,934219499
176556,1529710409
176616,1571837313
176677,156704669
176737,150108551
176798,1715815080
176858,656185190
176919,1512982041
176979,1979686666
177040,760135807
177100,724283391
177161,516172715
177221,1325198684
177282,1351850406
177342,1409736613
177403,1053490208
177463,1008336954
177524,743762886
177584,1095873651
177645,614068793
177706,1518478891
177766,273911561
177827,493236586
177887,1196091480
177948,1687760173
178008,1089612812
178069,58667690
178129,1686710491
178190,999016231
178250,1757133594
178311,1725957108
178371,337152785
178432,554957451
178492,95436376
178553,628122053
178613,454395563
178674,931506424
178734,1872641467
178795,1138661361
178856,140835545
178916,2050929604
178977,1196151188
179037,1187917834
179098,1630273213
179158,1586725780
179219,519229971
179279,802685081
179340,1636206110
179400,1066640350
179461,417032375
179521,1153147559
179582,432544425
179642,1389905447
179703,269396690
179763,998259778
179824,918911767
179884,1552288062
179945,158432917
180006,482385745
180066,493538838
180127,1415850602
180187,885343927
180248,1979953557
180308,1612664176
180369,1290320524
180429,1814552276
180490,1781757914
180550,665034520
180611,685523486
180671,1099504140
180732,440052318
180792,559964410
180853,1426671953
180913,36165374
180974,2081137901
181035,193256522
181095,267601105
181156,415463601
181216,611069295
181277,1278247029
181337,568133405
181398,95254244
181458,42003397
181519,1619719151
181579,698653504
181640,2142438893
181700,223685107
181761,1780003450
181821,2052902666
181882,1449506942
181942,151829819
182003,116066163
182063,1116241810
182124,1834533754
182185,1133180563
182245,935820205
182306,1901080556
182366,1838102275
182427,1984675449
182487,897411651
182548,1941134931
182608,652882477
182669,1072500250
182729,1797461922
182790,1164955915
182850,929052504
182911,848240549
182971,763194889
183032,547484114
183092,1009481024
183153,122701944
183213,71581969
183274,1051429902
183335,1587819244
183395,411731148
183456,483554876
183516,1105803133
183577,1707462822
183637,1218600989
183698,458896344
183758,1223880130
183819,1149777322
183879,19428940
183940,252722188
184000,910199184
184061,1838660487
184121,1320858795
184182,2053696121
184242,813089855
184303,1489615994
184363,28342829
184424,704416466
184485,1835605293
184545,1402592301
184606,557118835
184666,1147600413
184727,1264057326
184787,595131874
184848,568846608
184908,1575644148
184969,269460968
185029,1336080571
185090,324852346
185150,1927791893
185211,66566566
185271,2133376105
185332,1770275445
185392,12544140
185453,101321358
185513,917070515
185574,524812569
185635,51161792
185695,1106851247
185756,1413607575
185816,1163859132
185877,1155179555
185937,909729066
185998,304644705
186058,446463950
186119,44849355
186179,1002845154
186240,1582590577
186300,848614538
186361,1462026910
186421,432480598
186482,1898222262
186542,114080564
186603,522974125
186663,308788154
186724,1064436347
186785,1062693385
186845,36802138
186906,1222522732
186966,404147820
187027,1212830768
187087,2026843630
187148,739528070
187208,1255532054
187269,1620992921
187329,1173367675
187390,2136735084
187450,402936147
187511,1178162836
187571,1320255124
187632,1498388405
187692,525284704
187753,2138289011
187813,1056918380
187874,622707281
187935,403136636
187995,2086606194
188056,1404197587
188116,1087454665
188177,1426022731
188237,1787325811
188298,579843243
188358,1388283799
188419,1824023568
188479,698074622
188540,1256680001
188600,54231552
188661,638033726
188721,225192804
188782,684768451
188842,2072766053
188903,1630781907
188963,459461518
189024,1187140744
189085,1024530240
189145,1335716331
189206,208332021
189266,1697024854
189327,361059969
189387,1141448000
189448,551541684
189508,1276285269
189569,2018265048
189629,1926150699
189690,2068252515
189750,1259612063
189811,13797022
189871,1705942972
189932,1223505440
189992,1096263006
190053,2009660349
190113,1357503453
190174,1793934524
190235,1033132785
190295,1438293321
190356,828629063
190416,2130303176
190477,1314533097
190537,472053991
190598,1925980251
190658,139288846
190719,520997117
190779,431977268
190840,4176097
190900,2144528434
190961,1015326713
191021,670232040
191082,358798788
191142,1108868915
191203,1862507464
191263,1015338911
191324,178053196
191385,1261136700
191445,1774482054
191506,1767776135
191566,267342341
191627,1047276047
191687,325139280
191748,1361884619
191808,729770062
191869,1673400183
191929,1938261246
191990,1924973487
192050,1162578026
192111,90453293
192171,465069097
192232,1263204837
192292,898753129
192353,344483090
192414,255860467
192474,85574203
192535,215093281
192595,1475302272
192656,82931915
192716,1817722601
192777,619919763
192837,269815656
192898,569465053
192958,2129964058
193019,981387680
193079,1202104460
193140,1191780964
193200,553529264
193261,1320113474
193321,1912598651
193382,399312739
193442,1702258782
193503,485947949
193564,2112017545
193624,1875680629
193685,699285346
193745,1226658361
193806,230952533
193866,506798481
193927,317529764
193987,1429826647
194048,153137193
194108,77704382
194169,1379699742
194229,1924360520
194290,2012003284
194350,2144114057
194411,56532395
194471,1694752633
194532,1295981025
194592,1808150137
194653,375463254
194714,490418757
194774,577510948
194835,1457671814
194895,813172030
194956,1397796688
195016,966108993
195077,1671192140
195137,1888601846
195198,557894010
195258,1082835404
195319,944115174
195379,1142889078
195440,1601049571
195500,1242790294
195561,1823074659
195621,953913827
195682,97263501
195742,369186382
195803,1532033430
195864,373390636
195924,1326165986
195985,437331081
196045,381041284
196106,1120791610
196166,1777803803
196227,405226300
196287,1956687990
196348,686763602
196408,152427112
196469,422053944
196529,571840439
196590,962187417
196650,2129299529
196711,2004215750
196771,289586459
196832,1926611712
196892,122373785
196953,1233124240
197014,1978487830
197074,305200019
197135,1877231691
197195,179896572
197256,1709443119
197316,1799308848
197377,82733790
197437,2055853422
197498,731744340
197558,602755656
197619,2002868265
197679,1213679772
197740,1404771427
197800,1846512679
197861,539412112
197921,111716433
197982,383050910
198042,937248322
198103,1552484289
198164,345796064
198224,1512016147
198285,1732959903
198345,1086743305
198406,146560150
198466,1114217864
198527,1600913805
198587,509181486
198648,1654693729
198708,652880657
198769,1242381908
198829,105879737
198890,102030738
198950,1865743396
199011,1846888901
199071,346991764
199132,982508090
199192,1131610529
199253,2101992608
199314,980102195
199374,1540331755
199435,407139259
199495,1402676782
199556,911775160
199616,1654087378
199677,516232847
199737,1397684856
199798,394228881
199858,1411072705
199919,385409075
199979,1219856884
200040,943781764
200100,1549957185
200161,2095447746
200221,1105503646
200282,1804580412
200342,128143502
200403,1414286430
200464,1767205956
200524,1435623052
200585,1522812238
200645,1574521074
200706,851419263
200766,18597405
200827,1066190453
200887,867056535
200948,298523366
201008,649794523
201069,1525388543
201129,1789811523
201190,892750445
201250,1219824444
201311,1060630980
201371,923611342
201432,1752654609
201492,244608340
201553,1458419117
201614,514114255
201674,1546494327
201735,1384777593
201795,1581372582
201856,671111639
201916,841640030
201977,272292394
202037,639010305
202098,940688104
202158,1796965158
202219,1397555423
202279,983396153
202340,1160736165
202400,2082583808
202461,1662520005
202521,133912803
202582,1197867528
202642,1187169675
202703,953004807
202764,1114646166
202824,139024390
202885,462107256
202945,1570169176
203006,1051670986
203066,1383316001
203127,1035807704
203187,1142485189
203248,1184267838
203308,1828297139
203369,7954645
203429,1193679408
203490,1742239738
203550,1650507587
203611,1943997615
203671,384395639
203732,812340292
203792,1397731266
203853,489029400
203914,1178100549
203974,1047360615
204035,100055632
204095,910400004
204156,643929030
204216,1234466559
204277,2140744534
204337,1765172732
204398,1766158121
204458,357041931
204519,926909335
204579,712996093
204640,1886202374
204700,1763749909
204761,397562230
204821,1574157070
204882,1313886881
204943,1256272441
205003,1481045091
205064,221305869
205124,385551020
205185,1590353239
205245,1263631929
205306,1562858384
205366,1112995544
205427,1781041014
205487,40527941
205548,1313362732
205608,1083355820
205669,2008183650
205729,1356210984
205790,1738869566
205850,1548328945
205911,455907956
205971,713452134
206032,558422765
206093,1403878248
206153,1175236730
206214,184399273
206274,511167018
206335,630437561
206395,593680755
206456,38724772
206516,390827407
206577,1811059082
206637,1011781931
206698,1901423341
206758,2140404078
206819,1155549634
206879,1385175475
206940,388089873
207000,983598962
207061,1712451175
207121,1864352871
207182,679994605
207243,1184597197
207303,571843476
207364,1789711375
207424,174639599
207485,2072314346
207545,940612026
207606,1817241413
207666,1430170243
207727,1763272447
207787,1282423375
207848,826651465
207908,910096579
207969,1003586614
208029,475107671
208090,577995816
208150,1840847541
208211,2002646522
208271,141512193
208332,2033486135
208393,620725534
208453,33904345
208514,912809462
208574,558710034
208635,224131337
208695,402026883
208756,897531147
208816,1248399878
208877,237376612
208937,1507325276
208998,1139462817
209058,842384588
209119,456540418
209179,596085897
209240,1456881056
209300,940935904
209361,705940783
209421,2126591006
209482,750274012
209543,1300584594
209603,1085223414
209664,580555311
209724,340964731
209785,1672358635
209845,1552872171
209906,1374881243
209966,620122261
210027,1132898491
210087,974922006
210148,629399233
210208,70111837
210269,1431275971
210329,9072196
210390,414059926
210450,629079173
210511,1805668225
210571,1700264474
210632,1931863915
210693,654512257
210753,364899058
210814,506939382
210874,65927268
210935,764826281
210995,1594858360
211056,1010020377
211116,1046755758
211177,320246064
211237,757472790
211298,1854459755
211358,1312116271
211419,1016630330
211479,913719394
211540,852330068
211600,2086776175
211661,1693405698
211721,684193125
211782,785687982
211843,541667454
211903,1781134900
211964,1969224035
212024,254983595
212085,934790837
212145,1747931115
212206,1320601382
212266,200026369
212327,837958070
212387,1238738800
212448,466923946
212508,1245059137
212569,576219742
212629,1574996766
212690,1998828879
212750,1429232905
212811,2058622778
212871,865634980
212932,1275334888
212993,968030278
213053,2092306901
213114,857855052
213174,1061425762
213235,347196404
213295,534113909
213356,1131997789
213416,609097587
213477,1340676357
213537,964039760
213598,1330294235
213658,341236859
213719,1490290862
213779,885789094
213840,335015746
213900,708530820
213961,1219814441
214021,1775576696
214082,1692017447
214143,118524733
214203,1426760403
214264,2009115408
214324,2133152768
214385,207050556
214445,1278275265
214506,665373476
214566,211773672
214627,600491534
214687,948042958
214748,430907528
214808,459066881
214869,2122468549
214929,1712279
214990,1495709977
215050,1605875126
215111,312747245
215171,711126083
215232,830337870
215293,540296136
215353,1921999242
215414,646231896
215474,1451447292
215535,1193735462
215595,1106819749
215656,2074674610
215716,734381773
215777,842270579
215837,863573134
215898,1876620029
215958,1170049273
216019,535718467
216079,173808818
216140,729368689
216200,1884858822
216261,1333623502
216322,1217251397
216382,1235977684
216443,261077241
216503,585751034
216564,686749958
216624,1164845988
216685,241029440
216745,1174118090
216806,741571338
216866,1481688251
216927,1211053462
216987,1606345034
217048,1405994113
217108,633435759
217169,351910343
217229,1879956363
217290,1827313228
217350,840492191
217411,956286099
217472,189578773
217532,290196881
217593,2125593906
217653,482012097
217714,463531053
217774,1643157239
217835,347612298
217895,2130150633
217956,824347544
218016,1221338289
218077,1384814337
218137,835448484
218198,1629035645
218258,149798482
218319,227316764
218379,645232254
218440,2108417887
218500,1861727935
218561,672210103
218622,708405257
218682,1891130833
218743,1648977980
218803,1698700487
218864,1160290648
218924,1768307407
218985,887271776
219045,881047244
219106,1827735414
219166,1346606366
219227,774091448
219287,1077773612
219348,1959854844
219408,100402795
219469,2077053072
219529,302108304
219590,1429746334
219650,1209223246
219711,1556361627
219772,226840335
219832,1865556313
219893,1341270068
219953,1662313652
220014,98806035
220074,1699335670
220135,118533139
220195,1249047916
220256,1869553433
220316,526967975
220377,806330306
220437,1352231394
220498,638049898
220558,654158156
220619,1847525011
220679,375245356
220740,1219894154
220800,441031069
220861,604204607
220922,1495416269
220982,398519552
221043,1455491082
221103,1236222321
221164,1426486265
221224,1696658432
221285,2024605886
221345,739448390
221406,1607272049
221466,1228450241
221527,194759864
221587,562077179
221648,260868427
221708,105786392
221769,1339402254
221829,1493716349
221890,876776243
221950,630504921
222011,1981912246
222072,1793491107
222132,1184305627
222193,585953304
222253,1869179482
222314,2084568088
222374,1272180265
222435,690750241
222495,2070535257
222556,1882367076
222616,1118293450
222677,1628459864
222737,1608369349
222798,679511159
222858,1699814916
222919,689820427
222979,486671940
223040,643789105
223100,404859003
223161,634958615
223222,199925700
223282,1003926506
223343,56321226
223403,1423281245
223464,2092230920
223524,1534991267
223585,1147071253
223645,1918466346
223706,950672439
223766,2042807006
223827,1473235739
223887,975271465
223948,1706252417
224008,359058462
224069,1692576892
224129,1872546313
224190,1044141475
224250,679809995
224311,112514136
224372,1886623142
224432,458313862
224493,1018242911
224553,1282445708
224614,525764903
224674,909588533
224735,23941688
224795,275682025
224856,1696480497
224916,297506371
224977,1887852833
225037,1773938476
225098,1784453864
225158,231137092
225219,540451583
225279,320111095
225340,2032080195
225400,1479753189
225461,1437935022
225522,1589693003
225582,1949253669
225643,70821511
225703,561821008
225764,1982114097
225824,2146438938
225885,962210245
225945,365866576
226006,764816338
226066,1946271062
226127,1027685635
226187,1872703348
226248,1182559846
226308,42682308
226369,1546538482
226429,475878150
226490,1904932821
226550,875899984
226611,289525332
226672,1473764478
226732,30428555
226793,329925209
226853,1063489043
226914,843050562
226974,474501196
227035,245948051
227095,1554103875
227156,862879475
227216,298041006
227277,1948936994
227337,918156523
227398,1905578011
227458,487741426
227519,2071820703
227579,1894617391
227640,437377091
227700,451894010
227761,1498437822
227822,972397151
227882,146461533
227943,1551501836
228003,418307336
228064,467950518
228124,1674127273
228185,1700623020
228245,2080194383
228306,1280617447
228366,1206467528
228427,854036737
228487,1495993229
228548,211299847
228608,933909740
228669,222708652
228729,922562732
228790,1082916663
228851,459848901
228911,1481322701
228972,1752728784
229032,1830947128
229093,854954223
229153,169452996
229214,261108560
229274,1010048669
229335,1945887215
229395,716442488
229456,1322519040
229516,10505111
229577,1250799734
229637,1608918845
229698,2118536398
229758,1105579357
229819,1836377867
229879,1759275067
229940,75856355
230001,564062128
230061,350090057
230122,1171133909
230182,1153037187
230243,1477819279
230303,1105022135
230364,133436272
230424,764113859
230485,1626665815
230545,187346490
230606,705142135
230666,1619253991
230727,1617748193
230787,413516713
230848,111901615
230908,1492139403
230969,333596740
231029,313413343
231090,952787811
231151,1703193484
231211,629251886
231272,438503154
231332,1309586398
231393,443180536
231453,1769176358
231514,1360123229
231574,1437041347
231635,440516674
231695,632837746
231756,921939719
231816,663038217
231877,810316676
231937,1249259549
231998,728427620
232058,1761932419
232119,309688512
232179,1746520102
232240,1369114035
232301,457841189
232361,1575300432
232422,627726249
232482,93172251
232543,686182321
232603,538895493
232664,1430453325
232724,1955920294
232785,222135094
232845,1509413854
232906,487349009
232966,389564608
233027,1131166858
233087,1010878752
233148,173067989
233208,462245056
233269,1138947781
233329,1725596876
233390,824017339
233451,1245317386
233511,223836186
233572,211963306
233632,424296131
233693,429047578
233753,1797977461
233814,1563770349
233874,589832366
233935,1232858941
233995,1237835989
234056,395271402
234116,765881854
234177,568109891
234237,1744087110
234298,705316054
234358,1261446568
234419,1511970232
234479,1215488663
234540,1564220122
234601,1281787715
234661,38182451
234722,2124611559
234782,599666458
234843,1161377549
234903,1544995860
234964,268460330
235024,2119323639
235085,517436997
235145,1149928518
235206,62539512
235266,1242783043
235327,1553697100
235387,1880951723
235448,262630957
235508,903667991
235569,874168444
235629,1942968228
235690,1218350798
235751,1408263512
235811,1455558427
235872,943582875
235932,1903451700
235993,862285759
236053,5723095
236114,129624623
236174,1903593278
236235,956634912
236295,2041553814
236356,116907898
236416,18524038
236477,1478722520
236537,340598609
236598,977039892
236658,882896863
236719,890279264
236779,1632672932
236840,1986499759
236901,2079617378
236961,1124204679
237022,500483639
237082,1931119574
237143,748154904
237203,1046390175
237264,1379490917
237324,307205411
237385,2045336464
237445,1087851965
237506,1614014668
237566,1564148613
237627,886281050
237687,242237076
237748,48108915
237808,382338643
237869,1596825425
237929,219725584
237990,1980904072
238051,2041846443
238111,164168551
238172,653779111
238232,880519321
238293,569379738
238353,1041152762
238414,1945565997
238474,1654351969
238535,804232258
238595,1480881433
238656,745993779
238716,776789737
238777,309918143
238837,1094462861
238898,684043668
238958,1618106918
239019,321748669
239079,260757280
239140,1267979403
239201,543094437
239261,1380772266
239322,1074026012
239382,570652983
239443,870182101
239503,1273949969
239564,1334136620
239624,444453679
239685,2097092423
239745,168166644
239806,1845654688
239866,996055156
239927,1621582581
239987,1304972429
240048,1744304492
240108,1417899924
240169,1595322204
240230,711982507
240290,1153276051
240351,2042929832
240411,933124086
240472,1094693756
240532,412735647
240593,331738814
240653,952528875
240714,840449505
240774,1730023136
240835,1561469364
240895,1999785925
240956,1742800226
241016,2076736917
241077,1533721203
241137,1563846598
241198,552423051
241258,1469481153
241319,756150069
241380,123099188
241440,1275459311
241501,819334750
241561,1732855192
241622,584499299
241682,1291598746
241743,288427744
241803,676915603
241864,1688137427
241924,1030010662
241985,1788504071
242045,1759912986
242106,801641013
242166,760722305
242227,831330241
242287,1467330381
242348,1367995178
242408,2078875241
242469,174060544
242530,2056010507
242590,1480974804
242651,193225079
242711,2067282160
242772,1553476278
242832,139361608
242893,2028987723
242953,1006874754
243014,336835256
243074,1450289899
243135,1874270662
243195,1394482397
243256,1893816920
243316,1237521576
243377,1825848630
243437,1790449471
243498,1666861401
243558,1309815651
243619,1184032126
243680,1480032108
243740,385371071
243801,770637645
243861,416038441
243922,71149792
243982,1677270639
244043,487326820
244103,420135315
244164,591474602
244224,1097977617
244285,1195148548
244345,562486411
244406,34436376
244466,754120010
244527,1445209533
244587,1085552995
244648,1205960106
244708,954483432
244769,234289720
244830,567268082
244890,2017745562
244951,1604581018
245011,689933301
245072,928240603
245132,182881384
245193,1072404421
245253,81466169
245314,473304966
245374,222681957
245435,1737826732
245495,1560420571
245556,1107397604
245616,1608664009
245677,1683168060
245737,993670033
245798,1194713372
245858,432385537
245919,1677976383
245980,1551021124
246040,1304180901
246101,1774136159
246161,880082114
246222,591359944
246282,1230544190
246343,516150932
246403,1727210071
246464,121216302
246524,1765556088
246585,1716358790
246645,390590551
246706,2133395241
246766,1314184100
246827,422228573
246887,1362829883
246948,283552281
247008,216608309
247069,1476595823
247130,446267972
247190,318776509
247251,2037672290
247311,475565114
247372,773495642
247432,1112197147
247493,1467868000
247553,1869465302
247614,1504647765
247674,1547004915
247735,394087071
247795,1144061636
247856,1475854586
247916,415185200
247977,827499246
248037,17020398
248098,1113033254
248158,2054017993
248219,909986489
248280,125213743
248340,297153894
248401,1918725845
248461,1803390295
248522,251022844
248582,395889194
248643,1769374890
248703,517893449
248764,167037140
248824,515399813
248885,2056031357
248945,1197735400
249006,810498544
249066,468410049
249127,125575933
249187,1835208099
249248,1693526511
249308,274144660
249369,1352750058
249430,1010964819
249490,628883070
249551,1491450276
249611,124656272
249672,2062644870
249732,822544852
249793,313328524
249853,1720833500
249914,1358284251
249974,756203025
250035,111597105
250095,1361862990
250156,881177742
250216,1820560022
250277,507587766
250337,95369795
250398,1817901348
250458,176930788
250519,1559902092
250580,1707852773
250640,1742614492
250701,237203546
250761,1043985840
250822,562119218
250882,291224946
250943,906511590
251003,323362227
251064,1654768793
251124,1027886475
251185,1632423268
251245,1434729646
251306,347843560
251366,319532955
251427,729025624
251487,513218923
251548,787382341
251608,1685440587
251669,846973642
251730,1669103068
251790,1725489521
251851,752387670
251911,855046703
251972,1133233685
252032,1170678394
252093,1889876740
252153,1231171431
252214,1150927951
252274,2093255142
252335,1639564369
252395,1206446442
252456,2004042519
252516,2030454722
252577,878945633
252637,946638262
252698,349221359
252759,1150647287
252819,64607510
252880,2078374515
252940,1817815845
253001,1358579948
253061,180986491
253122,349754100
253182,1326011854
253243,581209844
253303,1865877165
253364,925947033
253424,1613417324
253485,577463952
253545,1689312804
253606,281437086
253666,2083454108
253727,50778283
253787,173871389
253848,1792622044
253909,1160161080
253969,457765987
254030,1142405443
254090,374590043
254151,1630023199
254211,1323617635
254272,608945013
254332,50334585
254393,1512734386
254453,1239768205
254514,1809757267
254574,1391757203
254635,1669377127
254695,263159139
254756,700799206
254816,458917241
254877,457999460
254937,142344738
254998,369933212
255059,1748733491
255119,1010663409
255180,1936147357
255240,1688046180
255301,1707308220
255361,1455908761
255422,917021796
255482,764114507
255543,749360180
255603,792876174
255664,771121571
255724,1334602371
255785,1969433194
255845,1877530326
255906,605604422
255966,408825480
256027,1129408882
256087,1925258441
256148,345228525
256209,29769959
256269,887136009
256330,1260406158
256390,346368896
256451,427139508
256511,2059567458
256572,1622555647
256632,195157075
256693,1054140955
256753,2059996664
256814,1044581954
256874,81815389
256935,1429633158
256995,1091580220
257056,1728984502
257116,632331436
257177,629894731
257237,66282802
257298,639994831
257359,182357633
257419,1881505469
257480,905316738
257540,893854756
257601,790150001
257661,730984819
257722,1299000438
257782,900324639
257843,1532630885
257903,2063337021
257964,2100712161
258024,598048988
258085,1141472328
258145,258128289
258206,1462335625
258266,813774308
258327,1309019461
258387,932829865
258448,482599867
258509,1110868678
258569,815062450
258630,334094778
258690,936534455
258751,311853571
258811,1632635734
258872,1448505681
258932,265713703
258993,1671468269
259053,325728057
259114,131797379
259174,31322480
259235,1051672534
259295,595967368
259356,155065130
259416,1150711048
259477,2140570503
259537,334922867
259598,420795876
259659,1582006202
259719,899334760
259780,757164303
259840,238657281
259901,928561304
259961,615220973
260022,943059047
260082,599597797
260143,1840290299
260203,306359480
260264,1729674636
260324,1006383003
260385,1866947472
260445,186935930
260506,359382912
260566,723106864
260627,236014878
260687,921629209
260748,934441081
260809,493738701
260869,634396079
260930,639249124
260990,1878504132
261051,654299348
261111,894572860
261172,330197881
261232,155565904
261293,1236828898
261353,1537664265
261414,896186531
261474,1237376942
261535,1120070981
261595,894085388
261656,1171773404
261716,1771918583
261777,994338196
261837,625965022
261898,16190512
261959,319661952
262019,791773572
262080,2076590830
262140,87435759
262201,947069293
262261,584201149
262322,1652189666
262382,1917231603
262443,1428221511
262503,1142930519
262564,559797614
262624,1333761054
262685,246451484
262745,1691050672
262806,1890597352
262866,967818074
262927,766399593
262987,1075265231
263048,952383099
263109,1888305948
263169,33070748
263230,877512718
263290,1673434412
263351,980559443
263411,1705749342
263472,781618469
263532,757345693
263593,1816622377
263653,1484730337
263714,1781834307
263774,2127244673
263835,467197466
263895,346427919
263956,2123099560
264016,735955938
264077,277990265
264138,1634751526
264198,655260119
264259,1449792911
264319,1682970497
264380,1911004759
264440,1052514114
264501,1897458145
264561,1768371559
264622,248871607
264682,1844369785
264743,540283827
264803,579037412
264864,1559527866
264924,1609420650
264985,1879639769
265045,2127314071
265106,1143022759
265166,294642292
265227,984483468
265288,582418649
265348,1420951440
265409,152670011
265469,589412215
265530,433977704
265590,720783085
265651,1661842520
265711,428676228
265772,1441381471
265832,25700715
265893,79349036
265953,375065639
266014,572984302
266074,420176868
266135,261266657
266195,345653639
266256,374866629
266316,1761221133
266377,1424314083
266438,57649920
266498,494919495
266559,1854751685
266619,548810560
266680,1722364471
266740,619671761
266801,1339910551
266861,934566158
