1.5334,56,35,0,916667,261,6336855,-881,39894,0,-1,246693,2650,0,0,5972262,3094314,79264,6383118,0,65,-352244
1.5338,56,37,0,920178,262,6327828,-887,40273,-1,-2,245874,2664,1,-1,5971724,3076181,79587,6398034,-1,64,-350861
1.5343,57,35,0,924578,268,6316455,-892,40754,0,1,244853,2685,0,1,5971033,3053623,79996,6416706,-1,63,-349140
1.5347,59,36,1,928113,274,6307284,-898,41141,-1,-2,244037,2703,-1,-1,5970467,3035660,80325,6431659,-1,63,-347768
1.5352,58,36,0,932536,279,6295737,-903,41629,-1,0,243022,2721,-1,1,5969746,3013327,80735,6450373,1,63,-346057
1.5356,60,36,-1,936089,283,6286428,-907,42022,1,-1,242208,2739,-1,1,5969154,2995546,81065,6465358,1,64,-344694
1.5360,60,38,1,939648,285,6277055,-914,42421,-2,0,241400,2758,1,0,5968552,2977838,81396,6480366,0,64,-343339
1.5365,61,39,0,944113,291,6265258,-918,42926,-1,0,240388,2779,-1,1,5967787,2955821,81813,6499143,0,65,-341645
1.5369,63,38,1,947692,295,6255746,-924,43330,-1,-2,239582,2793,0,-2,5967160,2938288,82145,6514183,-1,63,-340301
1.5374,63,41,-1,952178,298,6243774,-929,43843,-2,-2,238578,2816,1,-2,5966360,2916488,82565,6533001,0,62,-338622
1.5378,62,38,0,955778,304,6234129,-933,44258,-1,0,237774,2833,1,-1,5965709,2899141,82901,6548075,0,63,-337284
1.5383,62,39,1,960290,309,6221988,-939,44782,1,1,236771,2857,-1,1,5964880,2877554,83324,6566941,0,65,-335621
1.5387,62,41,0,963911,315,6212210,-945,45204,0,-2,235974,2874,0,-2,5964206,2860374,83665,6582043,0,62,-334293
1.5391,64,40,1,967539,320,6202369,-951,45632,-2,-1,235175,2892,-1,0,5963520,2843273,84005,6597169,0,63,-332972
1.5396,63,43,1,972085,326,6189985,-955,46167,-2,1,234180,2911,0,0,5962645,2822003,84432,6616089,0,63,-331325
1.5400,66,43,-1,975733,330,6180016,-959,46603,-2,1,233385,2930,0,-1,5961935,2805078,84778,6631244,0,64,-330011
1.5405,64,42,0,980305,335,6167467,-969,47150,1,-2,232395,2955,0,1,5961030,2784020,85207,6650215,0,62,-328379
1.5409,68,43,-1,983971,339,6157369,-971,47596,-1,0,231601,2970,0,-2,5960294,2767265,85553,6665401,0,62,-327076
1.5414,67,46,-1,988568,346,6144660,-978,48153,-1,-1,230616,2994,0,0,5959359,2746429,85986,6684406,0,65,-325454
1.5418,68,46,0,992255,351,6134427,-985,48604,1,-2,229828,3014,0,-2,5958599,2729838,86336,6699631,0,62,-324163
1.5423,68,47,1,996875,355,6121560,-991,49174,-1,-1,228847,3035,0,-1,5957634,2709217,86775,6718678,0,63,-322553
1.5427,70,45,0,1000585,361,6111203,-995,49638,0,1,228064,3053,-1,1,5956847,2692797,87126,6733933,0,63,-321272
1.5431,71,46,0,1004299,367,6100789,-1002,50101,-1,0,227282,3073,1,-1,5956051,2676460,87477,6749201,0,62,-319996
1.5436,71,46,0,1008955,373,6087697,-1006,50687,-1,1,226307,3095,-1,1,5955041,2656145,87922,6768307,1,63,-318404
1.5440,69,48,0,1012691,379,6077155,-1013,51159,-2,-2,225525,3115,1,0,5954218,2639969,88276,6783609,0,65,-317136
1.5445,71,47,0,1017369,383,6063909,-1020,51756,-2,0,224555,3139,-1,-1,5953176,2619864,88723,6802756,0,63,-315558
1.5449,70,50,-1,1021125,392,6053248,-1025,52242,1,-2,223781,3160,0,-1,5952330,2603866,89081,6818088,0,65,-314299
1.5454,74,48,-1,1025831,398,6039846,-1029,52850,-1,-2,222813,3183,-1,-2,5951261,2583965,89532,6837278,0,64,-312731
1.5458,73,49,-1,1029602,401,6029063,-1037,53340,0,-1,222042,3202,-1,-1,5950388,2568135,89894,6852638,1,63,-311484
1.5462,74,51,-1,1033385,408,6018228,-1040,53837,-1,-1,221270,3223,-1,-1,5949509,2552371,90254,6868020,-1,64,-310240
1.5467,75,51,1,1038127,414,6004611,-1046,54464,1,1,220310,3247,1,0,5948392,2532775,90709,6887263,-1,62,-308693
1.5471,75,52,0,1041928,422,5993660,-1053,54969,1,-2,219544,3267,0,1,5947488,2517187,91076,6902673,0,65,-307456
1.5476,76,52,-1,1046693,429,5979891,-1062,55607,-2,0,218590,3291,0,0,5946337,2497793,91534,6921959,1,63,-305920
1.5480,75,55,-1,1050514,436,5968823,-1064,56123,0,0,217826,3309,0,0,5945410,2482368,91902,6937395,-1,62,-304694
1.5485,77,54,0,1055302,442,5954913,-1072,56774,-1,-1,216878,3336,0,-2,5944232,2463188,92365,6956716,1,63,-303169
1.5489,77,54,0,1059146,448,5943727,-1078,57301,-2,-2,216118,3355,0,0,5943276,2447920,92736,6972191,1,63,-301956
1.5494,78,54,1,1063958,457,5929675,-1085,57963,1,0,215169,3383,1,-1,5942069,2428943,93201,6991548,0,62,-300443
1.5498,79,57,-1,1067819,464,5918377,-1092,58496,0,-1,214415,3404,0,-2,5941090,2413843,93578,7007051,0,63,-299234
1.5502,80,57,1,1071686,471,5907032,-1098,59039,1,0,213663,3424,1,-2,5940099,2398819,93952,7022566,1,62,-298033
1.5507,82,58,1,1076533,476,5892781,-1102,59717,-1,1,212721,3448,0,0,5938845,2380136,94421,7041978,1,64,-296540
1.5511,80,60,0,1080422,484,5881321,-1109,60271,1,-1,211973,3471,1,-1,5937831,2365269,94800,7057523,1,65,-295348
1.5516,83,59,0,1085297,492,5866933,-1117,60965,-1,1,211036,3497,0,-1,5936550,2346790,95274,7076971,1,65,-293861
1.5520,82,58,-1,1089203,501,5855364,-1123,61523,-1,-1,210289,3516,0,-2,5935511,2332085,95658,7092552,0,65,-292680
1.5525,83,59,1,1094099,508,5840844,-1129,62233,0,-2,209360,3544,-1,-1,5934197,2313803,96137,7112035,0,62,-291207
1.5529,85,63,1,1098024,515,5829170,-1133,62805,-1,-1,208614,3565,0,0,5933134,2299264,96519,7127637,0,64,-290031
1.5533,85,62,-1,1101960,521,5817451,-1142,63378,-2,1,207875,3586,0,-2,5932058,2284788,96905,7143258,0,63,-288861
1.5538,87,61,1,1106892,532,5802738,-1149,64105,-1,-1,206949,3615,0,1,5930703,2266800,97388,7162796,0,65,-287406
1.5542,85,63,0,1110847,539,5790912,-1152,64695,-2,-2,206213,3638,1,-2,5929602,2252484,97776,7178444,0,63,-286245
1.5547,86,66,-1,1115800,547,5776075,-1160,65436,-1,1,205292,3665,1,0,5928214,2234692,98266,7198015,-1,65,-284802
1.5551,87,64,-1,1119775,557,5764150,-1168,66032,1,-2,204558,3688,0,0,5927092,2220537,98657,7213686,0,65,-283649
1.5556,89,64,0,1124754,564,5749180,-1173,66788,1,-2,203645,3716,0,-2,5925673,2202938,99147,7233301,0,63,-282217
1.5560,89,67,1,1128743,573,5737158,-1181,67396,-2,0,202914,3738,0,0,5924528,2188943,99541,7248999,0,63,-281074
1.5565,88,67,-1,1133746,582,5722066,-1189,68165,0,-2,202004,3766,1,1,5923078,2171543,100039,7268644,-1,65,-279651
1.5569,90,67,0,1137758,589,5709944,-1195,68786,0,-1,201279,3786,0,0,5921909,2157699,100435,7284375,0,65,-278521
1.5573,92,69,1,1141780,597,5697781,-1199,69413,1,0,200553,3811,0,-1,5920726,2143930,100832,7300115,0,65,-277392
1.5578,91,71,0,1146816,609,5682513,-1209,70205,0,1,199649,3841,0,-2,5919235,2126807,101334,7319813,0,62,-275984
1.5582,94,71,0,1150852,616,5670252,-1214,70843,-1,0,198926,3864,-1,-1,5918029,2113191,101737,7335581,0,64,-274866
1.5587,94,72,0,1155913,628,5654870,-1223,71647,1,-1,198029,3893,-1,1,5916506,2096264,102242,7355306,1,62,-273471
1.5591,93,72,0,1159970,637,5642515,-1226,72297,0,-2,197313,3917,1,1,5915276,2082795,102646,7371105,-1,62,-272358
1.5596,94,72,1,1165054,648,5627018,-1236,73115,-1,-1,196415,3945,0,-2,5913721,2066061,103156,7390864,0,65,-270975
1.5600,96,76,0,1169130,656,5614574,-1242,73780,0,-1,195703,3970,-1,-1,5912467,2052754,103563,7406687,0,62,-269872
1.5604,95,76,1,1173216,667,5602088,-1249,74448,0,0,194992,3992,-1,0,5911204,2039505,103971,7422523,1,63,-268773
1.5609,97,76,0,1178334,679,5586428,-1256,75288,1,1,194103,4022,1,0,5909606,2023045,104485,7442332,0,62,-267406
1.5613,97,77,0,1182438,685,5573855,-1262,75967,-1,0,193397,4046,0,-2,5908319,2009950,104898,7458191,0,64,-266316
1.5618,98,78,1,1187578,698,5558086,-1270,76827,1,1,192512,4077,-1,0,5906691,1993679,105418,7478032,-1,64,-264958
1.5622,98,81,0,1191698,706,5545427,-1278,77518,1,-1,191806,4101,0,0,5905380,1980739,105835,7493914,0,63,-263878
1.5627,99,80,-1,1196865,720,5529550,-1285,78393,0,-1,190927,4134,1,0,5903723,1964651,106357,7513790,-1,64,-262533
1.5631,100,83,0,1201005,731,5516807,-1290,79099,1,0,190228,4156,1,1,5902383,1951855,106775,7529701,1,65,-261460
1.5636,102,82,0,1206193,743,5500828,-1298,79991,-2,1,189355,4187,-1,-2,5900699,1935959,107300,7549605,0,64,-260126
1.5640,102,83,0,1210353,751,5487999,-1308,80709,0,1,188657,4215,0,0,5899336,1923310,107721,7565543,0,62,-259059
1.5644,105,83,1,1214520,763,5475138,-1315,81431,-1,0,187962,4238,0,-1,5897964,1910733,108145,7581485,1,65,-258001
1.5649,107,84,0,1219738,775,5459010,-1320,82347,0,-1,187095,4272,1,1,5896237,1895097,108677,7601439,1,65,-256680
1.5653,108,87,0,1223924,786,5446070,-1330,83086,-1,-2,186401,4298,-1,-1,5894839,1882666,109107,7617408,-1,63,-255627
1.5658,107,86,0,1229169,799,5429843,-1335,84015,-1,0,185539,4328,-1,1,5893083,1867215,109642,7637384,-1,65,-254318
1.5662,107,88,1,1233373,810,5416825,-1342,84765,-2,-2,184853,4355,-1,-1,5891661,1854925,110073,7653382,1,64,-253274
1.5667,110,88,1,1238638,824,5400503,-1352,85713,0,1,183993,4386,1,0,5889873,1839658,110613,7673392,-1,64,-251977
1.5671,108,91,1,1242863,835,5387408,-1357,86481,1,-1,183311,4412,0,1,5888428,1827513,111043,7689412,-1,64,-250940
1.5675,111,93,0,1247094,847,5374281,-1367,87250,-2,1,182629,4438,-1,-1,5886974,1815433,111481,7705441,0,64,-249910
1.5680,112,92,0,1252390,862,5357827,-1374,88226,-2,0,181776,4472,-1,-1,5885143,1800426,112026,7725490,0,63,-248627
1.5684,112,95,1,1256642,872,5344626,-1380,89011,1,-1,181097,4498,0,1,5883667,1788487,112465,7741544,1,65,-247605
1.5689,113,97,1,1261960,887,5328081,-1389,90004,-1,1,180251,4534,-1,-1,5881806,1773656,113014,7761620,0,65,-246331
1.5693,115,98,-1,1266228,900,5314808,-1395,90802,-1,-1,179578,4561,1,1,5880302,1761862,113455,7777699,1,64,-245315
1.5698,114,96,-1,1271575,915,5298177,-1406,91813,0,0,178735,4593,0,0,5878412,1747207,114010,7797806,-1,63,-244051
1.5702,116,99,-1,1275858,925,5284842,-1413,92628,-1,-1,178064,4620,0,-1,5876885,1735556,114455,7813900,-1,63,-243046
1.5707,118,100,0,1281224,941,5268121,-1420,93653,0,-1,177225,4656,-1,0,5874966,1721074,115011,7834040,0,64,-241793
1.5711,120,102,-1,1285526,953,5254718,-1428,94484,1,1,176560,4686,0,0,5873416,1709564,115459,7850156,-1,64,-240793
1.5715,120,101,1,1289836,969,5241285,-1434,95321,-2,1,175892,4710,-1,1,5871857,1698112,115911,7866283,1,65,-239800
1.5720,121,104,0,1295238,983,5224446,-1444,96376,-1,0,175062,4747,0,-2,5869894,1683880,116474,7886463,0,65,-238561
1.5724,120,106,-1,1299563,999,5210950,-1450,97227,1,-2,174402,4776,0,-2,5868311,1672568,116930,7902610,0,65,-237573
1.5729,122,105,0,1304985,1014,5194034,-1462,98301,1,0,173575,4809,0,0,5866317,1658512,117498,7922813,0,65,-236347
1.5733,124,107,1,1309332,1029,5180478,-1470,99168,0,0,172918,4840,0,1,5864713,1647338,117954,7938983,1,65,-235367
1.5738,123,109,0,1314774,1044,5163491,-1479,100260,0,1,172095,4876,1,0,5862688,1633454,118525,7959208,0,64,-234150
1.5742,124,111,0,1319138,1059,5149869,-1484,101144,1,-2,171441,4903,1,0,5861061,1622414,118985,7975404,0,62,-233177
1.5746,125,111,1,1323510,1071,5136225,-1494,102032,-2,1,170787,4934,0,1,5859421,1611436,119447,7991602,1,62,-232212
1.5751,127,112,-1,1328985,1090,5119131,-1500,103153,-1,0,169972,4972,0,1,5857356,1597797,120026,8011865,0,62,-231006
1.5755,128,113,0,1333375,1106,5105427,-1509,104062,0,-1,169325,5001,0,0,5855692,1586950,120492,8028090,0,65,-230049
1.5760,129,116,-1,1338870,1123,5088263,-1518,105201,1,0,168516,5036,0,1,5853598,1573479,121076,8048374,1,64,-228854
1.5764,132,117,0,1343276,1137,5074504,-1526,106126,0,0,167871,5066,0,0,5851911,1562763,121544,8064618,-1,63,-227903
1.5769,132,119,0,1348795,1157,5057276,-1537,107289,0,-2,167065,5105,0,0,5849788,1549461,122132,8084929,0,63,-226719
1.5773,132,119,0,1353218,1172,5043468,-1545,108227,1,-2,166424,5134,0,0,5848078,1538883,122602,8101187,-1,64,-225774
1.5778,134,121,-1,1358759,1194,5026167,-1554,109411,-1,0,165621,5171,-1,1,5845924,1525738,123193,8121527,0,62,-224598
1.5782,137,123,-1,1363198,1207,5012307,-1559,110367,-2,0,164984,5204,1,1,5844190,1515293,123671,8137805,0,63,-223662
1.5786,136,123,0,1367649,1225,4998425,-1570,111330,0,-1,164350,5233,1,-1,5842448,1504904,124146,8154094,1,64,-222731
1.5791,137,126,0,1373219,1245,4981041,-1577,112542,0,0,163557,5272,-1,0,5840252,1492000,124744,8174464,-1,64,-221569
1.5795,139,127,1,1377685,1261,4967110,-1585,113524,0,-1,162921,5304,1,0,5838485,1481739,125226,8190767,-1,64,-220643
1.5800,140,129,-1,1383276,1283,4949665,-1598,114760,-1,-1,162134,5345,-1,-2,5836262,1468997,125831,8211160,0,65,-219495
1.5804,141,129,0,1387759,1299,4935690,-1605,115757,1,1,161507,5376,-1,1,5834471,1458865,126312,8227482,1,63,-218575
1.5809,141,134,0,1393373,1319,4918193,-1615,117015,0,-2,160721,5413,1,0,5832218,1446284,126921,8247897,0,64,-217433
1.5813,145,136,1,1397872,1339,4904168,-1624,118028,1,1,160094,5445,1,-2,5830405,1436279,127407,8264241,-1,62,-216523
1.5818,143,134,0,1403505,1360,4886616,-1631,119309,-2,0,159316,5487,1,-2,5828127,1423856,128018,8284675,-1,63,-215393
1.5822,144,137,1,1408021,1379,4872554,-1640,120342,1,-1,158697,5518,1,-1,5826288,1413979,128513,8301035,-1,63,-214491
1.5826,146,139,0,1412544,1395,4858473,-1650,121383,1,-1,158077,5550,-1,-1,5824443,1404161,129004,8317397,0,64,-213591
1.5831,147,142,1,1418209,1419,4840849,-1660,122697,0,1,157303,5592,0,-2,5822121,1391966,129621,8337859,0,64,-212470
1.5835,151,141,0,1422747,1437,4826728,-1668,123759,-2,0,156685,5625,0,1,5820248,1382268,130118,8354246,0,62,-211578
1.5840,150,144,-1,1428433,1462,4809056,-1677,125094,-1,1,155919,5665,0,-1,5817898,1370227,130740,8374728,0,63,-210469
1.5844,153,145,0,1432990,1483,4794894,-1686,126174,1,-2,155308,5702,0,-1,5816006,1360654,131241,8391127,1,64,-209586
1.5849,154,149,1,1438694,1504,4777177,-1697,127534,-2,-1,154542,5741,0,1,5813625,1348771,131870,8411634,0,62,-208483
1.5853,154,148,0,1443264,1527,4762986,-1706,128631,-2,0,153937,5775,1,0,5811710,1339324,132372,8428045,1,65,-207609
1.5857,156,151,0,1447847,1547,4748777,-1713,129735,-1,1,153329,5810,0,1,5809786,1329928,132877,8444466,0,63,-206733
1.5862,156,154,1,1453579,1572,4731000,-1725,131131,-1,-1,152573,5851,-1,-1,5807364,1318264,133512,8464999,0,63,-205649
1.5866,158,154,0,1458176,1593,4716762,-1733,132257,0,-2,151969,5886,-1,-1,5805414,1308993,134021,8481429,-1,62,-204780
1.5871,158,157,1,1463932,1618,4698938,-1741,133676,0,1,151216,5930,-1,0,5802964,1297476,134662,8501985,0,62,-203701
1.5875,160,157,0,1468540,1638,4684672,-1751,134820,-1,-1,150616,5964,-1,0,5800992,1288324,135172,8518433,0,62,-202844
1.5880,162,159,1,1474316,1666,4666813,-1761,136263,0,0,149868,6010,0,-2,5798514,1276954,135816,8539005,-1,62,-201774
1.5884,162,162,0,1478944,1687,4652515,-1769,137428,0,1,149273,6043,0,1,5796523,1267925,136333,8555466,-1,64,-200922
1.5889,166,164,1,1484739,1713,4634629,-1781,138900,0,-1,148532,6089,-1,0,5794014,1256708,136980,8576050,1,63,-199859
1.5893,168,168,-1,1489384,1736,4620299,-1791,140082,0,-2,147940,6125,0,0,5791998,1247791,137502,8592528,1,62,-199014
1.5897,166,170,-1,1494033,1759,4605967,-1800,141277,0,-2,147348,6160,-1,0,5789973,1238931,138024,8609011,1,63,-198173
1.5902,170,169,1,1499856,1789,4588032,-1811,142783,-1,-2,146615,6205,1,-2,5787425,1227926,138677,8629618,1,62,-197128
1.5906,170,171,0,1504523,1812,4573669,-1819,143998,0,-1,146025,6242,0,-1,5785374,1219180,139206,8646116,0,64,-196292
1.5911,173,173,-1,1510362,1840,4555707,-1830,145531,1,0,145297,6287,0,-2,5782798,1208322,139863,8666743,1,65,-195254
1.5915,174,178,0,1515044,1864,4541326,-1840,146767,1,-1,144712,6325,0,1,5780727,1199686,140395,8683251,1,63,-194426
1.5920,175,178,1,1520906,1897,4523335,-1849,148325,1,1,143984,6370,1,-1,5778126,1188974,141056,8703893,0,64,-193394
1.5924,176,181,0,1525601,1921,4508936,-1859,149586,-1,-2,143406,6406,0,-2,5776030,1180456,141591,8720413,-1,64,-192575
1.5928,179,182,1,1530306,1944,4494525,-1870,150852,-2,1,142827,6444,0,0,5773928,1171992,142126,8736938,0,63,-191754
1.5933,177,187,0,1536196,1978,4476501,-1882,152448,-2,-1,142110,6491,1,0,5771284,1161482,142799,8757602,1,63,-190738
1.5937,180,186,1,1540916,2002,4462074,-1890,153738,-1,-2,141535,6528,0,0,5769157,1153125,143338,8774139,0,65,-189927
1.5942,180,191,1,1546822,2033,4444029,-1902,155364,-2,0,140818,6578,0,-2,5766482,1142759,144015,8794814,1,63,-188918
1.5946,183,191,-1,1551554,2060,4429592,-1912,156673,-1,-1,140248,6614,0,0,5764334,1134518,144556,8811361,-1,64,-188114
1.5951,183,195,0,1557481,2095,4411524,-1921,158328,-1,1,139540,6664,0,-1,5761634,1124284,145237,8832056,0,64,-187114
1.5955,188,197,0,1562231,2119,4397072,-1933,159660,1,1,138971,6700,0,0,5759464,1116156,145783,8848608,0,65,-186314
1.5960,188,199,-1,1568174,2156,4378995,-1943,161345,-1,-2,138265,6750,0,-2,5756735,1106060,146471,8869311,1,64,-185322
1.5964,189,200,0,1572937,2181,4364528,-1953,162699,1,0,137701,6791,-1,-1,5754544,1098040,147021,8885883,0,63,-184532
1.5968,189,202,1,1577708,2211,4350055,-1961,164068,-2,1,137143,6828,1,-2,5752339,1090071,147573,8902453,1,62,-183744
1.5973,192,204,0,1583682,2245,4331957,-1975,165789,0,0,136442,6878,0,-1,5749574,1080169,148267,8923177,-1,65,-182762
1.5977,193,208,-1,1588464,2276,4317477,-1986,167181,-1,0,135886,6918,1,0,5747347,1072307,148822,8939756,0,63,-181982
1.5982,194,212,-1,1594454,2313,4299373,-1998,168932,1,-2,135191,6969,-1,-2,5744551,1062546,149521,8960487,0,62,-181011
1.5986,196,211,0,1599251,2343,4284882,-2008,170347,-2,1,134636,7008,-1,-2,5742304,1054789,150082,8977080,0,62,-180235
1.5991,200,214,0,1605258,2381,4266773,-2020,172127,-1,-1,133946,7059,-1,0,5739482,1045161,150783,8997824,1,64,-179273
1.5995,199,219,-1,1610071,2409,4252282,-2028,173566,1,-2,133393,7101,-1,1,5737215,1037511,151348,9014420,0,65,-178506
1.5999,202,221,0,1614889,2439,4237785,-2040,175015,-2,1,132846,7142,-1,1,5734936,1029907,151913,9031023,0,62,-177741
1.6004,205,222,-1,1620923,2478,4219662,-2050,176841,-1,0,132161,7196,1,-1,5732070,1020465,152624,9051778,-1,63,-176788
1.6008,204,226,0,1625756,2513,4205165,-2059,178312,-1,-2,131617,7237,0,0,5729770,1012965,153194,9068392,0,64,-176031
1.6013,208,227,0,1631808,2551,4187044,-2073,180170,0,-1,130936,7289,0,0,5726881,1003657,153909,9089160,-1,64,-175086
1.6017,210,230,0,1636653,2585,4172546,-2085,181669,1,-2,130397,7332,1,-2,5724559,996264,154485,9105775,-1,63,-174333
1.6022,209,234,0,1642723,2627,4154421,-2095,183555,-2,0,129720,7384,-1,1,5721643,987082,155204,9126552,1,63,-173398
1.6026,211,236,0,1647583,2660,4139924,-2106,185081,0,-2,129185,7426,0,0,5719298,979788,155782,9143174,0,65,-172651
1.6031,216,239,0,1653666,2701,4121803,-2121,186999,-2,-2,128512,7480,0,0,5716352,970736,156508,9163956,0,64,-171726
1.6035,217,243,1,1658538,2735,4107308,-2128,188549,-2,-1,127981,7523,1,-1,5713986,963543,157092,9180592,-1,64,-170986
1.6039,216,243,1,1663420,2769,4092815,-2138,190108,-1,0,127446,7566,0,1,5711610,956398,157676,9197225,-1,62,-170247
1.6044,219,249,1,1669530,2816,4074698,-2152,192075,-1,-1,126785,7621,0,-2,5708627,947524,158410,9218022,1,64,-169330
1.6048,220,252,1,1674420,2851,4060213,-2162,193661,-2,-2,126254,7663,0,1,5706233,940478,158995,9234656,1,63,-168600
1.6053,221,253,-1,1680547,2895,4042108,-2175,195660,1,0,125593,7720,0,0,5703223,931730,159733,9255460,-1,63,-167692
1.6057,223,256,0,1685453,2932,4027624,-2187,197271,-1,-2,125070,7763,0,1,5700801,924780,160327,9272107,0,63,-166968
1.6062,226,258,1,1691595,2978,4009525,-2201,199307,1,1,124414,7819,0,-2,5697767,916156,161069,9292912,1,65,-166069
1.6066,230,263,1,1696514,3017,3995052,-2213,200944,-2,-1,123891,7866,0,0,5695325,909305,161668,9309562,0,64,-165350
1.6070,229,267,-1,1701441,3054,3980586,-2221,202597,-1,0,123373,7911,0,-2,5692874,902498,162264,9326211,0,63,-164637
1.6075,231,268,-1,1707604,3102,3962505,-2235,204677,1,-1,122724,7967,0,-1,5689800,894052,163016,9347027,1,63,-163746
1.6079,234,273,-1,1712540,3141,3948047,-2245,206356,-2,1,122206,8013,-1,-1,5687329,887337,163620,9363684,0,62,-163035
1.6084,234,274,0,1718722,3191,3929982,-2259,208472,0,-1,121563,8070,1,1,5684225,879012,164376,9384501,-1,63,-162155
1.6088,239,279,1,1723675,3233,3915534,-2271,210179,-2,1,121051,8117,0,-2,5681731,872395,164981,9401164,1,63,-161452
1.6093,241,280,-1,1729868,3284,3897488,-2286,212333,1,-2,120413,8176,1,0,5678605,864182,165742,9421987,0,65,-160578
1.6097,243,283,0,1734831,3322,3883060,-2297,214067,0,0,119903,8221,1,1,5676092,857662,166355,9438646,0,64,-159880
1.6102,245,288,1,1741042,3377,3865027,-2308,216255,-1,-1,119267,8283,0,-2,5672934,849567,167122,9459478,1,62,-159013
1.6106,245,291,1,1746016,3416,3850616,-2322,218017,-2,-2,118760,8328,0,-1,5670398,843140,167737,9476140,0,62,-158322
1.6110,248,294,-1,1750996,3462,3836210,-2331,219794,1,-2,118257,8377,0,-2,5667854,836756,168353,9492801,-1,63,-157635
1.6115,250,297,-1,1757231,3517,3818211,-2347,222033,-1,-2,117628,8439,-1,0,5664662,828826,169127,9513637,0,63,-156777
1.6119,251,301,1,1762222,3561,3803823,-2355,223838,1,-2,117128,8485,-1,0,5662097,822532,169749,9530300,0,65,-156096
1.6124,252,307,1,1768472,3616,3785844,-2373,226114,-2,0,116505,8548,0,1,5658874,814719,170532,9551137,1,62,-155248
1.6128,254,309,1,1773476,3659,3771478,-2383,227950,1,-1,116005,8594,1,1,5656289,808518,171158,9567803,0,63,-154573
1.6133,256,314,0,1779738,3719,3753529,-2397,230259,-1,-1,115388,8658,0,-1,5653044,800819,171942,9588637,0,64,-153731
1.6137,260,315,1,1784753,3762,3739179,-2407,232127,-1,0,114893,8705,0,0,5650434,794705,172570,9605308,-1,64,-153059
1.6141,261,320,1,1789772,3812,3724843,-2422,234004,1,-2,114400,8756,0,-2,5647821,788629,173205,9621975,0,64,-152391
1.6146,262,324,1,1796055,3872,3706939,-2434,236370,-2,-2,113789,8817,1,-1,5644535,781092,173997,9642809,1,65,-151560
1.6150,267,327,1,1801091,3917,3692621,-2448,238281,0,-2,113299,8869,0,-1,5641896,775107,174632,9659481,0,64,-150898
1.6155,267,331,1,1807384,3980,3674744,-2461,240687,-2,1,112690,8930,0,1,5638589,767676,175431,9680316,1,62,-150074
1.6159,269,336,0,1812428,4028,3660453,-2474,242628,1,-2,112204,8984,1,1,5635931,761779,176072,9696986,-1,64,-149418
1.6164,273,337,0,1818739,4093,3642609,-2487,245073,0,-2,111601,9046,0,0,5632594,754458,176877,9717820,0,62,-148602
1.6168,275,343,-1,1823795,4141,3628349,-2501,247042,-2,-2,111118,9099,0,0,5629917,748648,177521,9734482,0,62,-147951
1.6173,277,347,1,1830121,4206,3610536,-2513,249529,1,1,110519,9165,0,0,5626552,741436,178333,9755319,0,62,-147145
1.6177,279,350,0,1835184,4260,3596303,-2526,251530,-2,1,110039,9216,1,1,5623854,735710,178982,9771983,-1,64,-146499
1.6181,279,352,0,1840254,4313,3582082,-2539,253550,-2,-1,109562,9268,0,-1,5621144,730021,179636,9788652,-1,64,-145857
1.6186,283,358,1,1846596,4377,3564323,-2556,256094,-2,-1,108969,9333,0,-1,5617748,722961,180450,9809482,0,64,-145056
1.6190,284,363,-1,1851677,4433,3550134,-2566,258144,0,0,108496,9387,0,0,5615017,717356,181107,9826141,1,62,-144420
1.6195,289,367,0,1858035,4500,3532414,-2580,260726,-2,-2,107904,9454,-1,0,5611592,710402,181931,9846971,0,64,-143630
1.6199,291,370,0,1863126,4557,3518254,-2594,262811,-2,0,107437,9508,0,1,5608845,704881,182592,9863629,1,62,-142998
1.6204,293,374,1,1869494,4627,3500580,-2609,265432,-1,0,106849,9573,0,1,5605393,698032,183419,9884452,0,62,-142213
1.6208,295,380,0,1874593,4685,3486449,-2621,267550,1,1,106386,9629,0,0,5602624,692590,184088,9901111,-1,64,-141587
1.6212,295,382,0,1879698,4744,3472343,-2634,269680,-1,-2,105920,9683,0,0,5599843,687188,184754,9917762,0,62,-140963
1.6217,298,389,1,1886089,4816,3454721,-2649,272368,0,-2,105342,9751,0,-1,5596356,680483,185591,9938582,0,65,-140188
1.6221,303,393,-1,1891201,4876,3440650,-2664,274535,1,-1,104879,9808,0,1,5593557,675162,186262,9955232,0,63,-139572
1.6226,305,397,1,1897599,4951,3423077,-2681,277261,0,-1,104304,9879,0,-2,5590046,668561,187106,9976042,0,64,-138803
1.6230,308,400,-1,1902724,5012,3409038,-2691,279463,-1,0,103845,9934,1,0,5587227,663316,187783,9992690,1,65,-138188
1.6235,308,405,1,1909135,5087,3391513,-2706,282234,0,1,103276,10005,-1,-2,5583690,656815,188632,10013495,1,62,-137429
1.6239,313,410,1,1914270,5149,3377511,-2720,284467,-2,1,102821,10060,0,-2,5580851,651649,189313,10030140,1,65,-136820
1.6244,314,415,1,1920692,5227,3360033,-2739,287283,0,0,102254,10130,0,0,5577289,645246,190166,10050939,0,63,-136066
1.6248,315,420,0,1925835,5293,3346075,-2751,289555,-2,-2,101804,10189,-1,-2,5574431,640161,190852,10067570,1,64,-135463
1.6252,320,425,0,1930983,5359,3332131,-2765,291840,1,0,101352,10247,0,1,5571561,635109,191538,10084206,0,63,-134865
